id,date_listed,community,zone,lat,lon,property_category,property_type,bedrooms,area_sqft,area_m2,view,furnishing,chiller_included,parking_spaces,metro_station,metro_line,metro_distance_min,to_burj_khalifa_km,contract_type,n_cheques,annual_rent_usd,rent_per_sqft_usd,rent_per_m2_usd
R007587,14-09-23,Reem Mira,Reem,25.02122,55.27459,villa,5BR_villa,5,4726,439.1,community,fully_furnished,FALSE,2,Ibn Battuta,Red,186,19.57,yearly,4,103500,21,236
R007588,23-03-22,Dubai Investment Park,DIP,24.98967,55.18528,apartment,1BR,1,566,52.5,burj_khalifa,fully_furnished,TRUE,2,UAE Pavilion,Red,82,24.76,short_term,1,10400,18,199
R007589,09-08-24,Jumeirah 2,Jumeirah,25.22098,55.21984,villa,5BR_villa,5,4410,409.7,marina,fully_furnished,FALSE,3,Dubai Healthcare City,Green,99,6.09,yearly,2,239400,54,584
R007590,30-01-22,Dubai Creek Harbour,Creek,25.19404,55.37079,villa,6BR_villa,6,6302,585.4,burj_khalifa,fully_furnished,FALSE,3,Baniyas Square (G),Green,111,9.7,yearly,12,266900,42,456
R007591,30-11-25,Discovery Gardens,Discovery Gardens,25.03512,55.13327,apartment,2BR,2,703,65.3,community,fully_furnished,FALSE,1,Discovery Gardens,Red,10,22.95,yearly,1,14200,20,217
R007592,30-12-23,Reem Mira,Reem,25.03273,55.25254,villa,4BR_villa,4,3390,315,community,fully_furnished,TRUE,2,Creek,Green,266,18.42,yearly,1,70700,20,224
R007593,14-09-24,Al Mamzar,Al Mamzar,25.29533,55.35476,apartment,3BR,3,2008,186.6,golf_course,unfurnished,FALSE,2,Stadium (G),Green,27,13.58,yearly,1,49400,24,265
R007594,06-01-25,Pearl Jumeira,Jumeirah,25.22818,55.25122,apartment,2BR,2,1643,152.6,marina,unfurnished,TRUE,1,Union,Red,104,4.16,yearly,1,116700,71,765
R007595,14-06-23,Madinat Jumeirah Living,Jumeirah,25.14201,55.19739,apartment,studio,0,319,29.6,park,fully_furnished,TRUE,1,Jumeirah Golf Estates,Red,147,9.89,yearly,12,17600,55,593
R007596,08-07-22,Meydan,Meydan,25.13835,55.28587,villa,5BR_villa,5,5106,474.3,park,fully_furnished,FALSE,4,Dubai Internet City,Red,164,6.64,yearly,6,177200,34,374
R007597,05-06-22,Maritime City,Maritime City,25.26354,55.26378,apartment,1BR,1,638,59.3,sea,fully_furnished,TRUE,2,Dubai Healthcare City,Green,96,7.45,yearly,4,21400,33,362
R007598,16-07-21,Emirates Hills,Emirates Hills,25.04677,55.17394,villa,3BR_villa,3,2539,235.9,community,fully_furnished,TRUE,4,UAE Pavilion,Red,57,19.55,short_term,2,118900,46,504
R007599,19-02-23,Meydan,Meydan,25.16228,55.31835,apartment,1BR,1,915,85,community,fully_furnished,TRUE,3,Abu Baker Al Siddique (G),Green,178,5.88,yearly,1,38900,42,457
R007600,05-03-26,Bluewaters Island,Dubai Marina,25.07159,55.11592,apartment,2BR,2,1609,149.5,community,fully_furnished,TRUE,2,Discovery Gardens,Red,54,21.2,yearly,1,92400,57,618
R007601,18-05-23,Dubai Harbour,Dubai Marina,25.09115,55.14866,apartment,3BR,3,1462,135.8,marina,semi_furnished,TRUE,2,Dubai Internet City,Red,37,17.3,yearly,2,90000,61,663
R007602,12-04-23,Azizi Riviera,MBR City,25.17804,55.29068,apartment,2BR,2,817,75.9,park,unfurnished,TRUE,1,Al Qusais,Green,177,2.69,short_term,2,28900,35,381
R007603,04-06-22,Reem Mira,Reem,25.04521,55.26998,villa,4BR_villa,4,2774,257.7,marina,semi_furnished,FALSE,3,UAE Pavilion,Red,174,16.91,yearly,6,58400,21,227
R007604,19-01-26,Dubai Silicon Oasis,Dubai Silicon Oasis,25.11118,55.38524,apartment,1BR,1,987,91.7,sea,fully_furnished,FALSE,1,Sharaf DG,Red,240,14.69,yearly,1,24500,24,267
R007605,09-10-21,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.17245,55.32372,apartment,2BR,2,1251,116.2,park,fully_furnished,TRUE,1,ADCB,Red,128,5.67,yearly,4,30500,24,262
R007606,17-10-21,Dubai Silicon Oasis,Dubai Silicon Oasis,25.1126,55.37728,apartment,1BR,1,698,64.9,city,fully_furnished,TRUE,1,Oud Metha,Green,186,13.99,yearly,2,7700,11,118
R007607,12-04-21,Dubai Hills Estate,Mohammed Bin Rashid,25.11573,55.2564,apartment,3BR,3,1839,170.9,park,semi_furnished,FALSE,1,Noor Bank,Red,38,9.24,short_term,2,45500,24,266
R007608,07-06-25,Arabian Ranches 3,Arabian Ranches,25.04351,55.30369,villa,3BR_villa,3,2596,241.2,community,fully_furnished,TRUE,2,Mall of the Emirates,Red,132,17.34,yearly,2,141700,54,587
R007609,09-11-23,Al Furjan,Al Furjan,25.02383,55.14879,apartment,2BR,2,1150,106.8,pool,fully_furnished,FALSE,2,Dubai Investment Park,Red,60,23.06,yearly,1,29200,25,273
R007610,16-07-23,The Valley,Dubai-Al Ain Road,24.96568,55.48415,villa,4BR_villa,4,3753,348.6,golf_course,fully_furnished,FALSE,3,Creek,Green,394,33.3,yearly,2,97500,26,280
R007611,27-08-23,Arabian Ranches 3,Arabian Ranches,25.05456,55.3013,villa,3BR_villa,3,2591,240.7,city,fully_furnished,TRUE,2,Al Jafiliya,Red,236,16.09,yearly,1,124000,47,515
R007612,07-02-23,Jumeirah Golf Estates,JGE,25.0103,55.1832,villa,4BR_villa,4,3696,343.4,pool,semi_furnished,TRUE,3,Dubai Internet City,Red,116,22.72,yearly,2,155200,42,452
R007613,29-09-25,Dubai Marina,Dubai Marina,25.07214,55.11278,apartment,3BR,3,1504,139.7,community,fully_furnished,TRUE,2,Dubai Internet City,Red,50,21.4,yearly,2,43700,29,313
R007614,10-06-21,Arabian Ranches 3,Arabian Ranches,25.05886,55.27751,villa,3BR_villa,3,2626,244,park,unfurnished,TRUE,3,Jebel Ali,Red,196,15.39,yearly,1,75900,28,311
R007615,23-09-23,Al Qusais,Al Qusais,25.26945,55.37319,apartment,1BR,1,844,78.4,community,unfurnished,TRUE,2,Stadium,Red,16,12.78,yearly,12,11500,13,146
R007616,26-07-24,Dubai Harbour,Dubai Marina,25.07566,55.12889,apartment,3BR,3,2697,250.6,park,unfurnished,TRUE,2,Salah Al Din,Red,332,19.93,yearly,4,132700,49,530
R007617,17-03-25,Dubai Production City,IMPZ,25.02375,55.2428,apartment,2BR,2,1708,158.7,city,semi_furnished,TRUE,1,Expo 2020,Red,138,19.55,yearly,2,32900,19,207
R007618,07-01-26,Arabian Ranches 3,Arabian Ranches,25.05751,55.30032,villa,4BR_villa,4,2887,268.3,community,unfurnished,FALSE,2,ADCB,Red,272,15.75,yearly,1,97100,33,362
R007619,22-07-21,Jumeirah 3,Jumeirah,25.20751,55.21269,apartment,3BR,3,1840,171,golf_course,semi_furnished,FALSE,1,Business Bay,Red,47,6.31,yearly,2,58400,31,342
R007620,15-06-22,Bulgari Resort,Jumeirah Bay,25.19716,55.25589,apartment,studio,0,423,39.3,pool,fully_furnished,FALSE,1,World Trade Centre,Red,48,1.86,yearly,1,62900,148,1601
R007621,20-07-23,Dubai Production City,IMPZ,25.03951,55.2435,apartment,studio,0,500,46.4,community,fully_furnished,TRUE,1,Noor Bank,Red,134,17.81,yearly,4,9700,19,209
R007622,03-02-26,Remraam,Dubailand,25.01473,55.2406,apartment,1BR,1,796,74,marina,unfurnished,FALSE,1,Al Furjan,Red,134,20.57,yearly,2,12800,16,174
R007623,01-02-21,Umm Suqeim,Jumeirah,25.15595,55.18899,villa,6BR_villa,6,5042,468.4,marina,fully_furnished,TRUE,2,Mashreq Bank,Red,85,9.74,yearly,2,235600,46,503
R007624,03-04-22,Arabian Ranches 3,Arabian Ranches,25.05319,55.27372,villa,5BR_villa,5,4544,422.1,sea,fully_furnished,FALSE,3,Stadium (G),Green,339,16.01,yearly,1,193100,42,458
R007625,06-04-26,The Greens,The Greens,25.10156,55.1568,apartment,1BR,1,865,80.3,marina,fully_furnished,FALSE,1,Dubai Internet City,Red,2,15.91,yearly,4,43400,50,540
R007626,06-10-22,Sustainable City,Sustainable City,24.98817,55.29993,villa,4BR_villa,4,4432,411.8,community,fully_furnished,TRUE,2,Mashreq Bank,Red,207,23.38,yearly,12,89500,20,217
R007627,03-03-23,Dubai Festival City,Festival City,25.22626,55.35603,apartment,1BR,1,780,72.4,city,fully_furnished,TRUE,2,Al Ghubaiba,Green,83,8.82,short_term,2,24000,30,332
R007628,29-05-23,Dubai Investment Park,DIP,25.00353,55.1955,apartment,1BR,1,961,89.3,community,fully_furnished,TRUE,1,Dubai Investment Park,Red,20,22.95,yearly,12,14900,15,167
R007629,07-01-21,City Walk,Al Wasl,25.20507,55.2749,apartment,4BR_penthouse,4,883,82,marina,unfurnished,TRUE,1,Emirates Towers,Red,30,0.88,short_term,6,34000,38,414
R007630,18-06-21,Al Nahda,Al Nahda,25.28971,55.37704,apartment,2BR,2,1274,118.4,park,unfurnished,TRUE,1,Stadium (G),Green,4,14.57,yearly,1,11600,9,98
R007631,17-12-21,Maritime City,Maritime City,25.27175,55.26931,apartment,studio,0,449,41.7,burj_khalifa,fully_furnished,TRUE,1,Union (G),Green,66,8.31,yearly,2,15500,34,372
R007632,28-03-26,Al Warqa,Al Warqa,25.20482,55.39854,villa,4BR_villa,4,5203,483.4,golf_course,semi_furnished,TRUE,3,Energy,Red,471,12.52,yearly,2,133100,25,275
R007633,16-01-21,Al Reem,Arabian Ranches,25.04574,55.28028,villa,3BR_villa,3,2359,219.2,pool,fully_furnished,FALSE,2,Ibn Battuta,Red,182,16.85,yearly,1,61300,26,280
R007634,06-07-24,Business Bay,Business Bay,25.18886,55.27348,apartment,studio,0,415,38.5,community,fully_furnished,FALSE,2,Business Bay,Red,2,0.93,yearly,1,20100,48,522
R007635,01-12-25,Jumeirah Village Triangle,JVT,25.05357,55.1858,apartment,2BR,2,1315,122.2,sea,fully_furnished,FALSE,1,Dubai Internet City,Red,67,18.29,yearly,6,32600,24,267
R007636,05-02-21,Majan,Dubailand,25.07897,55.27979,apartment,3BR,3,1957,181.8,marina,unfurnished,FALSE,1,Dubai Investment Park,Red,176,13.16,yearly,1,24300,12,134
R007637,04-06-22,Jumeirah 3,Jumeirah,25.20832,55.23417,apartment,1BR,1,811,75.3,city,fully_furnished,FALSE,2,Al Jafiliya,Red,76,4.23,yearly,2,35900,44,477
R007638,17-03-21,Pearl Jumeira,Jumeirah,25.22091,55.24375,apartment,2BR,2,1351,125.5,burj_khalifa,fully_furnished,FALSE,1,Business Bay,Red,50,4.06,yearly,4,90300,66,720
R007639,01-07-25,Jumeirah Village Triangle,JVT,25.06883,55.17864,apartment,2BR,2,1050,97.5,community,semi_furnished,FALSE,3,Discovery Gardens,Red,56,17.22,yearly,4,22700,21,232
R007640,18-01-26,Tilal Al Ghaf,Tilal Al Ghaf,25.02333,55.24547,villa,6BR_villa,6,5879,546.2,marina,unfurnished,TRUE,2,Noor Bank,Red,152,19.55,yearly,4,190200,32,348
R007641,22-09-21,Dubailand,Dubailand,25.02089,55.29524,villa,4BR_villa,4,3753,348.6,sea,fully_furnished,TRUE,3,Emirates Towers,Red,260,19.72,yearly,12,70100,18,201
R007642,23-06-25,Bukadra,Bukadra,25.17712,55.33735,apartment,1BR,1,696,64.7,community,fully_furnished,TRUE,1,Dubai Airport Free Zone,Green,138,6.72,yearly,12,18000,25,278
R007643,22-04-22,Azizi Riviera,MBR City,25.17878,55.31684,apartment,studio,0,535,49.7,community,fully_furnished,TRUE,1,Dubai Airport Free Zone,Green,163,4.74,yearly,4,10700,20,216
R007644,10-01-26,Dubai Studio City,Dubai Studio City,25.03455,55.22213,apartment,1BR,1,827,76.9,pool,fully_furnished,TRUE,1,Jumeirah Golf Estates,Red,74,18.84,yearly,12,15700,18,204
R007645,05-10-21,Dubai Creek Harbour,Creek,25.19539,55.33984,apartment,3BR,3,2428,225.5,community,unfurnished,TRUE,2,Al Jadaf,Green,46,6.59,yearly,4,62300,25,276
R007646,26-10-23,Reem Mira,Reem,25.06805,55.25556,villa,3BR_villa,3,2809,261,community,semi_furnished,FALSE,4,UAE Exchange,Red,259,14.49,yearly,2,67700,24,259
R007647,22-01-23,Dubailand,Dubailand,25.02412,55.29594,villa,4BR_villa,4,4105,381.4,community,semi_furnished,FALSE,3,Salah Al Din (G),Green,337,19.37,yearly,4,58400,14,153
R007648,13-03-24,The Meadows,Emirates Living,25.05115,55.18008,villa,4BR_villa,4,3868,359.3,park,unfurnished,TRUE,3,Mall of the Emirates,Red,96,18.81,yearly,1,171800,44,478
R007649,28-09-25,Jumeirah Golf Estates,JGE,25.00487,55.17134,villa,3BR_villa,3,2836,263.5,park,fully_furnished,FALSE,2,Expo 2020,Red,89,23.77,yearly,2,153800,54,584
R007650,24-02-22,Dubailand,Dubailand,25.01668,55.32627,apartment,2BR,2,1697,157.6,community,fully_furnished,TRUE,1,Energy,Red,273,20.74,yearly,12,16700,9,106
R007651,06-04-25,Jumeirah 2,Jumeirah,25.21306,55.25693,villa,5BR_villa,5,5423,503.8,golf_course,unfurnished,FALSE,2,Financial Centre,Red,47,2.49,short_term,1,275100,50,546
R007652,05-04-25,Madinat Jumeirah Living,Jumeirah,25.11989,55.18147,villa,5BR_villa,5,4720,438.5,pool,fully_furnished,TRUE,4,Dubai Internet City,Red,46,12.7,yearly,12,354400,75,808
R007653,07-02-26,Dubai Studio City,Dubai Studio City,25.01408,55.21138,apartment,3BR,3,1802,167.4,community,fully_furnished,FALSE,1,UAE Exchange,Red,210,21.33,yearly,1,26100,14,156
R007654,07-04-25,Madinat Jumeirah Living,Jumeirah,25.12177,55.18465,apartment,1BR,1,665,61.8,community,fully_furnished,FALSE,1,Mall of the Emirates,Red,30,12.33,short_term,1,32900,49,532
R007655,10-01-24,Mudon,Dubailand,25.05634,55.25799,villa,5BR_villa,5,4626,429.8,park,unfurnished,TRUE,3,First Abu Dhabi Bank,Red,118,15.75,yearly,2,88200,19,205
R007656,11-10-25,La Mer,Jumeirah,25.23152,55.25605,apartment,3BR,3,1971,183.1,community,unfurnished,FALSE,2,Creek,Green,106,4.24,yearly,1,165300,83,903
R007657,02-11-24,Jumeirah Village Triangle,JVT,25.05266,55.17971,apartment,3BR,3,1819,168.9,golf_course,fully_furnished,TRUE,1,Energy,Red,153,18.69,yearly,12,54900,30,325
R007658,12-03-26,Dubai Festival City,Festival City,25.2112,55.3605,apartment,1BR,1,705,65.5,park,fully_furnished,FALSE,1,Creek,Green,5,8.8,yearly,4,24400,34,373
R007659,13-08-24,The Springs,Emirates Living,25.04901,55.1635,villa,4BR_villa,4,3443,319.8,marina,fully_furnished,TRUE,4,First Abu Dhabi Bank,Red,134,19.9,yearly,1,197400,57,617
R007660,03-04-23,Umm Suqeim,Jumeirah,25.15958,55.1967,villa,3BR_villa,3,3066,284.9,marina,unfurnished,TRUE,2,Mall of the Emirates,Red,47,8.87,yearly,4,146100,47,513
R007661,09-07-25,Mira,Reem,25.04411,55.27479,villa,3BR_villa,3,3548,329.6,park,unfurnished,FALSE,2,Noor Bank,Red,129,17.02,yearly,1,97200,27,295
R007662,14-11-23,Meydan,Meydan,25.12816,55.30657,apartment,1BR,1,807,75,pool,fully_furnished,FALSE,1,Emirates Towers,Red,91,8.33,yearly,4,33600,41,448
R007663,23-06-24,Falcon City of Wonders,Dubailand,25.04365,55.33861,apartment,3BR,3,2186,203.1,park,fully_furnished,TRUE,2,Dubai Internet City,Red,187,18.26,yearly,2,57200,26,282
R007664,05-09-25,Expo City,Dubai South,24.95803,55.16096,apartment,3BR,3,1221,113.4,community,unfurnished,TRUE,2,Expo 2020,Red,7,28.95,yearly,1,30800,25,272
R007665,15-06-24,Al Qusais,Al Qusais,25.27824,55.36555,apartment,2BR,2,1242,115.4,burj_khalifa,fully_furnished,TRUE,2,Al Qiyadah,Red,28,12.86,short_term,2,32100,25,278
R007666,19-04-26,Dubai Festival City,Festival City,25.21945,55.33926,apartment,2BR,2,952,88.5,community,unfurnished,FALSE,2,Al Qiyadah (G),Green,82,6.98,yearly,6,21800,22,246
R007667,27-03-24,Jumeirah Lake Towers,JLT,25.09429,55.12802,apartment,1BR,1,783,72.7,pool,semi_furnished,FALSE,1,Discovery Gardens,Red,33,18.66,yearly,6,16000,20,220
R007668,12-04-26,Jumeirah Lake Towers,JLT,25.07723,55.11555,apartment,1BR,1,865,80.3,community,unfurnished,FALSE,1,Discovery Gardens,Red,31,20.82,yearly,2,22300,25,277
R007669,17-02-22,Dubai Festival City,Festival City,25.23197,55.32828,apartment,1BR,1,700,65,sea,unfurnished,FALSE,2,Creek,Green,8,6.66,yearly,1,18200,26,279
R007670,05-10-21,The Springs,Emirates Living,25.05158,55.17994,villa,4BR_villa,4,3367,312.8,community,fully_furnished,FALSE,3,Dubai Investment Park,Red,80,18.78,yearly,6,95500,28,305
R007671,03-01-26,Town Square,Nshama,24.98683,55.26454,apartment,2BR,2,981,91.1,park,fully_furnished,FALSE,3,MRT-1,Red,169,23.41,yearly,2,13200,13,145
R007672,31-03-25,Jumeirah Village Triangle,JVT,25.05841,55.18831,apartment,1BR,1,598,55.6,park,semi_furnished,TRUE,1,Union (G),Green,324,17.7,yearly,6,11100,18,199
R007673,23-06-25,Meydan,Meydan,25.15191,55.29451,villa,4BR_villa,4,3319,308.3,community,fully_furnished,FALSE,2,Burj Khalifa/Dubai Mall,Red,68,5.43,yearly,4,177700,53,576
R007674,22-05-24,Bluewaters Island,Dubai Marina,25.07021,55.14528,villa,5BR_villa,5,5379,499.7,pool,fully_furnished,TRUE,2,Danube,Red,80,19.19,yearly,6,430000,79,861
R007675,27-12-21,Meydan,Meydan,25.15861,55.30107,villa,6BR_villa,6,7017,651.9,marina,unfurnished,FALSE,4,Mall of the Emirates,Red,126,5.06,yearly,2,225300,32,346
R007676,21-06-24,Al Mamzar,Al Mamzar,25.30084,55.33971,apartment,3BR,3,2018,187.5,community,fully_furnished,TRUE,1,Centrepoint,Red,70,13.27,yearly,12,57000,28,304
R007677,14-06-23,Madinat Jumeirah Living,Jumeirah,25.12824,55.2081,apartment,3BR,3,1917,178.1,community,semi_furnished,TRUE,1,Noor Bank,Red,43,10.16,yearly,1,105700,55,594
R007678,21-10-25,Dubai Production City,IMPZ,25.02121,55.22917,apartment,1BR,1,679,63.1,community,fully_furnished,FALSE,2,Dubai Investment Park,Red,89,20.09,yearly,4,11200,16,178
R007679,31-10-25,Al Warqa,Al Warqa,25.1965,55.40872,villa,5BR_villa,5,6373,592.1,city,fully_furnished,TRUE,4,Centrepoint,Red,88,13.52,yearly,2,138700,21,234
R007680,05-08-24,The Greens,The Greens,25.10193,55.1718,apartment,3BR,3,1770,164.4,pool,semi_furnished,TRUE,1,Dubai Internet City,Red,3,14.79,yearly,4,47700,27,290
R007681,09-12-23,Mira,Reem,25.04227,55.25838,villa,5BR_villa,5,4229,392.9,city,unfurnished,FALSE,4,Expo 2020,Red,186,17.3,yearly,2,118600,28,302
R007682,22-11-25,Azizi Riviera,MBR City,25.17875,55.29149,apartment,1BR,1,715,66.5,community,semi_furnished,TRUE,1,Business Bay,Red,44,2.68,yearly,12,21700,30,326
R007683,04-01-23,Mirdif,Mirdif,25.22105,55.42487,villa,5BR_villa,5,5234,486.2,community,fully_furnished,FALSE,4,Al Jafiliya,Red,159,15.37,yearly,1,93800,17,193
R007684,14-09-25,International City,International City,25.16632,55.40342,apartment,2BR,2,1189,110.4,community,unfurnished,FALSE,1,Mall of the Emirates,Red,265,13.43,short_term,6,15600,13,141
R007685,01-01-23,The Lakes,Emirates Living,25.05788,55.19473,villa,5BR_villa,5,4265,396.3,park,fully_furnished,FALSE,3,UAE Pavilion,Red,76,17.44,yearly,4,212900,49,537
R007686,23-05-24,Palm Jumeirah,Palm Jumeirah,25.08912,55.13524,apartment,1BR,1,566,52.6,city,fully_furnished,TRUE,1,Dubai Internet City,Red,46,18.46,yearly,12,53000,93,1007
R007687,13-05-23,Al Reem,Arabian Ranches,25.05382,55.26924,villa,3BR_villa,3,3224,299.5,community,unfurnished,FALSE,3,Jebel Ali,Red,176,15.95,yearly,6,77200,24,258
R007688,26-10-24,Jumeirah Beach Residence,Dubai Marina,25.07653,55.14235,apartment,1BR,1,699,64.9,community,fully_furnished,TRUE,1,Ibn Battuta,Red,51,18.89,yearly,2,27900,40,430
R007689,15-03-21,Dubai Festival City,Festival City,25.22273,55.36059,apartment,studio,0,507,47.1,community,fully_furnished,TRUE,1,Al Jadaf,Green,22,9.12,yearly,2,7900,15,168
R007690,26-02-24,Remraam,Dubailand,24.99019,55.23558,apartment,2BR,2,1278,118.7,city,fully_furnished,FALSE,2,Al Ghubaiba,Green,340,23.35,yearly,1,21900,17,184
R007691,22-01-25,Dubai Investment Park,DIP,24.98924,55.17226,apartment,2BR,2,1319,122.5,marina,fully_furnished,FALSE,1,Dubai Investment Park,Red,16,25.31,yearly,4,29200,22,239
R007692,19-11-25,The Springs,Emirates Living,25.05324,55.17806,villa,4BR_villa,4,4284,398,community,unfurnished,TRUE,2,UAE Pavilion,Red,73,18.72,yearly,12,141200,33,355
R007693,29-09-22,Madinat Jumeirah Living,Jumeirah,25.12694,55.20972,villa,5BR_villa,5,4001,371.8,pool,unfurnished,FALSE,2,Mashreq Bank,Red,53,10.17,yearly,2,224800,56,605
R007694,07-02-21,Arabian Ranches,Arabian Ranches,25.0476,55.26843,villa,3BR_villa,3,2514,233.6,park,fully_furnished,FALSE,2,Business Bay,Red,182,16.65,yearly,2,86300,34,370
R007695,10-12-25,Jumeirah Lake Towers,JLT,25.06806,55.14373,apartment,3BR,3,2183,202.8,community,unfurnished,TRUE,1,Expo 2020,Red,150,19.47,yearly,1,62700,28,309
R007696,11-02-21,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.16685,55.3244,villa,6BR_villa,6,4052,376.5,community,fully_furnished,FALSE,3,Salah Al Din (G),Green,154,6.06,yearly,1,138700,34,368
R007697,06-07-22,The Greens,The Greens,25.10536,55.18922,apartment,1BR,1,696,64.6,park,unfurnished,FALSE,2,Dubai Internet City,Red,1,13.33,yearly,2,21700,31,336
R007698,07-02-26,Bulgari Resort,Jumeirah Bay,25.20018,55.26006,villa,4BR_villa,4,2641,245.4,park,fully_furnished,TRUE,2,Al Ghubaiba,Green,86,1.48,yearly,1,496400,188,2023
R007699,16-11-21,Arabian Ranches 3,Arabian Ranches,25.06386,55.25738,villa,4BR_villa,4,3165,294,community,fully_furnished,FALSE,4,Mall of the Emirates,Red,130,14.93,yearly,12,123200,38,419
R007700,08-03-23,Jumeirah 1,Jumeirah,25.23174,55.25582,villa,3BR_villa,3,2831,263,community,unfurnished,FALSE,2,Al Karama,Red,68,4.27,yearly,12,112800,39,429
R007701,23-03-25,Remraam,Dubailand,24.99977,55.24049,apartment,1BR,1,1049,97.4,city,fully_furnished,FALSE,2,Mall of the Emirates,Red,164,22.22,short_term,4,13800,13,141
R007702,19-09-24,Dubai Studio City,Dubai Studio City,25.04901,55.21739,apartment,3BR,3,2508,233,park,fully_furnished,FALSE,1,Jebel Ali,Red,120,17.45,yearly,4,50700,20,218
R007703,10-05-25,Dubai Investment Park,DIP,25.00119,55.18202,apartment,2BR,2,1421,132,community,semi_furnished,FALSE,2,Dubai Investment Park,Red,21,23.7,yearly,4,21000,14,159
R007704,01-11-23,Al Barsha South,Al Barsha,25.06718,55.21862,apartment,studio,0,387,36,community,unfurnished,FALSE,1,First Abu Dhabi Bank,Red,83,15.51,yearly,1,7000,18,195
R007705,05-04-25,Dubai Sports City,Dubai Sports City,25.04509,55.22221,apartment,studio,0,606,56.3,city,unfurnished,FALSE,1,Energy,Red,178,17.71,yearly,4,9200,15,163
R007706,05-08-23,Dubai Silicon Oasis,Dubai Silicon Oasis,25.11859,55.39956,apartment,2BR,2,1230,114.3,city,unfurnished,TRUE,2,BurJuman (G),Green,209,15.33,short_term,12,19900,16,174
R007707,27-07-24,Jumeirah 1,Jumeirah,25.24558,55.25861,apartment,studio,0,484,44.9,community,unfurnished,TRUE,2,Emirates Towers,Red,39,5.61,yearly,1,16200,33,360
R007708,26-10-21,Damac Hills 2,Damac Hills,24.96447,55.29475,villa,4BR_villa,4,4311,400.5,sea,fully_furnished,TRUE,3,Expo 2020,Red,175,25.96,yearly,2,81200,18,203
R007709,18-01-21,Green Community,DIP,24.99512,55.18364,villa,3BR_villa,3,2292,212.9,community,semi_furnished,TRUE,3,Dubai Investment Park,Red,21,24.26,yearly,12,25900,11,121
R007710,17-10-23,Jumeirah Beach Residence,Dubai Marina,25.09283,55.12919,apartment,4BR_penthouse,4,3179,295.3,city,fully_furnished,TRUE,2,MRT-1,Red,62,18.66,yearly,1,184900,58,626
R007711,30-09-24,Bur Dubai,Bur Dubai,25.25866,55.29824,apartment,1BR,1,871,80.9,city,unfurnished,TRUE,1,Al Karama,Red,12,7.24,short_term,6,18800,21,232
R007712,21-05-23,Jumeirah 3,Jumeirah,25.19269,55.23763,apartment,2BR,2,807,75,park,fully_furnished,FALSE,2,Burj Khalifa/Dubai Mall,Red,51,3.73,yearly,2,39000,48,520
R007713,18-12-21,Majan,Dubailand,25.07351,55.25903,apartment,1BR,1,777,72.2,marina,semi_furnished,TRUE,2,Burj Khalifa/Dubai Mall,Red,176,13.84,yearly,2,12500,16,173
R007714,12-08-24,Dubai Sports City,Dubai Sports City,25.0404,55.19243,apartment,1BR,1,621,57.7,city,unfurnished,TRUE,1,First Abu Dhabi Bank,Red,132,19.29,yearly,6,9600,15,167
